Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000189409,MMP23B,0.06751722273723446,-1.455283985604582,0.00007370930385151281,0.11817041461408741,0.6868496461245783,1,0.19694786796246816,1.518919144270661,0.00005576660450051713
ENSG00000248333,CDK11B,0.1881627518906534,-0.5135804843009153,0.09022167335612728,0.20679822557465297,0.17509699235719856,1,0.27804404888819034,0.5730066598329586,0.06622428252448838
ENSG00000189339,SLC35E2B,0.4062101761404106,-0.40787104312980016,0.0638880476197393,0.6203946767239589,0.5701118824987254,0.9506934214545723,0.521332591665357,0.3381985418966523,0.16203126627815126
ENSG00000215790,SLC35E2A,0.17156015613559575,-0.3622378143239735,0.2956463805079567,0.3249686401887404,0.9649909443485805,0.8486106567154497,0.19694786796246816,0.17960897115506258,0.6997943747449192
ENSG00000008130,NADK,0.40178281727239523,-0.20124593765166887,0.6205240447506648,0.47268165845634963,0.24618400465369317,1,0.45761416379514663,0.1861027332405627,0.6531379276309454
ENSG00000078369,GNB1,1.40236592144387,-0.6422875342807166,0.0011250268924196485,1.5066727863296143,-0.055308617261950355,1,2.3286189094385943,0.7234374259605708,0.0004794524989008302
ENSG00000169885,CALML6,0.014388916321049968,-0.901685655792761,0.4669367183158271,0,0.7019565385147866,1,0.028962921759186494,1.2116378253477,0.27133806412483547
ENSG00000178821,TMEM52,0.033205191510115306,1.2451557325365101,0.18212346265935375,0.059085207307043704,1.580650242292653,1,0,-2.610363872674305,0.01739702276750833
ENSG00000142609,CFAP74,0.005534198585019218,0.46088442359194737,0.6994118472854434,0,2.3649215512372157,1,0,-0.1509322540370075,1
ENSG00000187730,GABRD,0.007747878019026906,-1.1240780771292087,0.5191442155278579,0.029542603653521852,2.62795595707101,1,0.011585168703674598,0.8490677459629916,0.7702802015034014
ENSG00000067606,PRKCZ,0.14278232349349582,0.25443354612452085,0.5450763761073721,0.029542603653521852,-1.3075037907342795,0.9087812490272376,0.13322944009225787,-0.01443025413214638,1
ENSG00000162585,FAAP20,0.127286567455442,-0.6923618367037347,0.0422451555520269,0.20679822557465297,0.7114793126332932,1,0.20274045231430546,0.6614407427872209,0.07136420333241905
ENSG00000157933,SKI,0.35418870944122993,-1.1374985928915304,0.0000006216735044835507,0.6203946767239589,0.5606927301663315,1,0.8109618092572218,1.1557290841970438,0.0000016919508287466464
ENSG00000116151,MORN1,0.15163704122952656,-0.8981966697128811,0.001930691413406352,0.26588343288169664,0.724917686958098,1,0.28383663324002767,0.8782140916225085,0.003779171703097492
ENSG00000157916,RER1,1.2695451554034087,-0.18317282465162615,0.2707108193253646,1.4771301826760925,0.17522616772021543,1,1.43656091925565,0.16761998596344363,0.3507573232052411
ENSG00000157911,PEX10,0.05423514613318834,-0.4802218873544839,0.45037817779226524,0.029542603653521852,-0.05011594804162822,1,0.08109618092572218,0.6684955003211708,0.26076299744353665
ENSG00000149527,PLCH2,0.027670992925096092,-0.42363835898811697,0.776394889635134,0.029542603653521852,0.9498840519583718,1,0.03475550611102379,0.4864976665782832,0.75969257081858
ENSG00000157881,PANK4,0.17709435472061497,-0.7000517946231104,0.01290640586153049,0.26588343288169664,0.5507129581385493,1,0.28962921759186494,0.6970646525179418,0.022483095991408564
ENSG00000197921,HES5,0.002213679434007687,-1.5391155764080526,0.5688819219941925,0,2.9498840519583727,1,0.005792584351837299,1.8490677459629925,0.5069421070403661
ENSG00000157873,TNFRSF14,0.4161717335934452,-0.9579747866393049,0.0000002691166692713636,0.974905920566221,1.0401674122710902,0.22414457439555358,0.7762063031461981,0.831365744229533,0.000037466312160879424
ENSG00000157870,PRXL2B,0.13835496462548044,-0.8472378717703846,0.005568602449989035,0.08862781096056556,-0.49305944389035616,1,0.27804404888819034,1.0375128353761023,0.0009879298561355394
ENSG00000169717,ACTRT2,0,-3.1240780771292087,0.2707108193253646,0,3.9498840519583727,1,0.005792584351837299,3.4340302466841486,0.23354070646146288
ENSG00000142611,PRDM16,0.003320519151011531,-2.709040577850365,0.018655521447935062,0,1.7799590505160596,1,0.028962921759186494,3.0189927474053047,0.009206885519756878
ENSG00000130762,ARHGEF16,0.12285920858742665,-0.31672315507160453,0.4644764304972901,0.14771301826760927,0.42632209590135917,1,0.15060719314776977,0.31855302926421203,0.4930950073635368
ENSG00000162591,MEGF6,0.5202146669918065,-1.1210117740814252,0.000000000014648482606379713,0.8271929022986119,0.40485302351094754,1,1.1932723764784836,1.1646211988462125,0.00000000002902206061988169
ENSG00000158109,TPRG1L,0.44494956623554516,0.508190138370304,0.0422451555520269,0.5022242621098715,0.3060278621836474,1,0.27225146453635307,-0.6952527702608184,0.010220044069603088
ENSG00000116213,WRAP73,0.16934647670158806,-0.6386512499589672,0.05477750257718583,0.14771301826760927,-0.13048936450564774,1,0.28383663324002767,0.7650034811745172,0.02557296358816325
ENSG00000078900,TP73,0.004427358868015374,-0.802149982241847,1,0,2.3649215512372157,1,0.005792584351837299,1.112102151796786,0.6818651975140314
ENSG00000235169,SMIM1,0.08411981849229211,0.9727834621233802,0.07744280771961122,0.059085207307043704,0.15980712133260377,1,0.03475550611102379,-1.0623955794353508,0.07595085505631327
ENSG00000130764,LRRC47,0.44937692510356053,-0.23655280638762133,0.30998934298650016,0.3249686401887404,-0.44529302495962875,1,0.5676732664800553,0.3560277346828751,0.12855335069333435
ENSG00000116198,CEP104,0.1350344454744689,-0.2690264130403084,0.5475362967469616,0.11817041461408741,0.023884633402148747,1,0.16798494620328167,0.35223615552050047,0.39934274562165306
ENSG00000169598,DFFB,0.0686240624542383,-0.9541530756868961,0.026374961284954448,0.14771301826760927,1.1254556165418266,1,0.12743685574042057,0.8701293614908217,0.06327202555809142
ENSG00000198912,C1orf174,0.2512526157598725,-0.3135558759929218,0.2685333194504475,0.20679822557465297,-0.2049340570937317,1,0.33017730805472606,0.41549429524672044,0.15732192599110592
ENSG00000196581,AJAP1,0.005534198585019218,-2.3464704984656564,0.019915707691110552,0.029542603653521852,2.4904524333210754,1,0.028962921759186494,2.2116378253477,0.04013895772088592
ENSG00000131697,NPHP4,0.0531283064161845,-1.4162588286225186,0.0006041525212453216,0.029542603653521852,-0.31690248873652926,1,0.16219236185144437,1.6481550520369952,0.00008680054063049264
ENSG00000069424,KCNAB2,0.162705438399565,-1.5145375536873864,0.00000000016456734129844065,0.5317668657633933,1.3776326029867698,0.18394424620244132,0.4518215794433093,1.3627715635143263,0.00000008057251373109162
ENSG00000116254,CHD5,0.0011068397170038435,-1.1240780771292087,1,0,3.9498840519583727,1,0,1.4340302466841486,1
ENSG00000158286,RNF207,0.17156015613559575,-0.16060395315432308,0.7133821633467762,0.11817041461408741,-0.3056166811900143,1,0.20274045231430546,0.2820271532390981,0.46923021789825614
ENSG00000116237,ICMT,0.21915426396676105,-0.9793065529152345,0.00004185732384433826,0.47268165845634963,0.9498840519583722,0.7131873472974637,0.42285865768412284,0.8952907627236375,0.0004934649765987929
ENSG00000158292,GPR153,0.0940813759453267,-1.0553653270451946,0.0020583473844999764,0.059085207307043704,-0.41934975770734706,1,0.22011820536981735,1.260000846909099,0.00032833701287282444
ENSG00000097021,ACOT7,0.2379705391558264,-0.43527976542351277,0.16061713058143803,0.26588343288169664,0.17905500592588197,1,0.33017730805472606,0.47823005059468304,0.14363492161119618
ENSG00000069812,HES2,0.005534198585019218,-1.5391155764080526,0.264814483087039,0,1.7799590505160596,1,0.017377753055511896,1.8490677459629925,0.18706291996624144
ENSG00000187017,ESPN,0.1726669958525996,1.2636520761538996,0.0019221563717571786,0.059085207307043704,-0.8660328836026561,1,0.06951101222204759,-1.1784129904591154,0.007417960849256508
ENSG00000215788,TNFRSF25,0.05423514613318834,-2.4802218873544843,0.000000000000001764477931280209,0.14771301826760927,0.7799590505160596,1,0.33596989240656333,2.5353135825213298,0.0000000000000018383379082597726
ENSG00000171680,PLEKHG5,0.09297453622832286,-2.089726572338432,0.000000000000003585206842990584,0.35451124384226224,1.3741993648252269,0.4574963858856387,0.4054809046286109,1.9838645240017025,0.0000000000009557335552804468
ENSG00000162408,NOL9,0.2102995462307303,-0.4292922984553016,0.148048403302438,0.20679822557465297,0.031020814683777598,1,0.29542180194370227,0.5051133447456306,0.09921147679117322
ENSG00000204859,ZBTB48,0.4062101761404106,-0.02678087577429422,1,0.5022242621098715,0.3516247286237584,1,0.3938957359249363,-0.0461599321199464,0.9651457258912076
ENSG00000162413,KLHL21,0.2888851661380032,-0.8455425777552271,0.00013269642236265244,0.5613094694169152,0.8206010350134056,0.734351456139402,0.5097474229616823,0.7753373574296201,0.0010964852226218792
ENSG00000116273,PHF13,0.08522665820929595,-0.5935633604304291,0.183165622402528,0,-1.75055566618272,0.8733074368505224,0.15060719314776977,0.9035155299853681,0.028681506928534477
ENSG00000041988,THAP3,0.07858561990727289,0.04584692431310389,0.9810959396494041,0.029542603653521852,-0.4763807027437257,1,0.08109618092572218,0.15109628341264925,0.8788076003072445
ENSG00000007923,DNAJC11,0.1549575603805381,0.31503355712849235,0.45167756904532674,0.14771301826760927,0.20392967456491107,1,0.11585168703674598,-0.3634768894171092,0.41703132903342055
ENSG00000171735,CAMTA1,0.20365850792870724,-0.49958721222141533,0.07969759488780605,0.3249686401887404,0.6706604080252481,1,0.27804404888819034,0.43403024668414836,0.17363911658306672
ENSG00000049245,VAMP3,0.3276245562331377,-0.433320912385456,0.06822516348869768,0.41359645114930593,0.30988018767925407,1,0.44602899509147204,0.4386616954157938,0.08194084679412102
ENSG00000049246,PER3,0.3409066328371838,-0.08143373972071521,0.8325374565423335,0.5022242621098715,0.6041092151166423,0.9765361883571632,0.33017730805472606,-0.05671691241935739,0.9527788358375646
ENSG00000049247,UTS2,0.004427358868015374,-2.387112482963003,0.03674800856705957,0.059085207307043704,3.534846552679528,0.6792331055502834,0.017377753055511896,1.626675324626544,0.2362325271009096
ENSG00000049249,TNFRSF9,0.005534198585019218,-1.5391155764080526,0.264814483087039,0.029542603653521852,2.9498840519583718,1,0.011585168703674598,1.2116378253477,0.4709333936453077
ENSG00000116288,PARK7,2.044332957306099,-0.0070386559389894465,0.9979925287518674,2.156610066707095,0.056049609175299775,1,2.038989691846729,-0.010087183710198788,1
ENSG00000116285,ERRFI1,2.702902588923386,0.8588970432336728,0.000000033530678590172364,2.4520361032423135,-0.03934147644745245,1,1.3033314791633923,-1.0484297146882164,0.0000000008975712107224809
ENSG00000162426,SLC45A1,0.003320519151011531,-2.9314329991868124,0.006166121311965161,0.029542603653521852,2.7799590505160596,1,0.028962921759186494,2.697064652517942,0.01652609186403339
ENSG00000142599,RERE,0.6873474642593869,-0.42073613503435514,0.019082310868441785,0.6794798840310026,-0.08903493733393014,1,0.9673615867568289,0.4931923191522918,0.009055736890306542
ENSG00000074800,ENO1,1.8583838848494534,-0.8213435474751575,0.00000000019533796330953177,2.6883769324704883,0.32560511434304784,0.9995864454123311,3.411832183232169,0.8482528941814377,0.0000000005834071960073755
ENSG00000142583,SLC2A5,0.004427358868015374,-3.889612823492186,0.00000006978712596268597,0.20679822557465297,4.142529129900768,0.0010925731416647,0.05213325916653569,2.1709958408503542,0.0054385270431092985
ENSG00000180758,GPR157,0.08301297877528827,-0.8303468740724984,0.03436240044908311,0.029542603653521852,-0.7643614657077502,1,0.16798494620328167,1.0741343015977654,0.0071150284101958415
ENSG00000049239,H6PD,1.4245027157839467,0.6069259587982805,0.00043383653980676894,1.1817041461408742,-0.1854185635982916,1,0.8862654058311068,-0.6742226439678751,0.00033320206749984404
ENSG00000171621,SPSB1,0.41506489387644135,-0.8641099743431986,0.000006064127138952455,0.6203946767239589,0.4121361896580481,1,0.7819988874980354,0.8884978907915297,0.00000933460876559153
ENSG00000171612,SLC25A33,0.08854717736030748,0.7563403071181183,0.15029992370926062,0.029542603653521852,-0.5419690443713026,1,0.05213325916653569,-0.6015936630465735,0.29493526438787526
ENSG00000188807,TMEM201,0.05644882556719603,-1.008600859709273,0.03871490982613624,0.14771301826760927,1.405563535734562,0.8733074368505224,0.10426651833307138,0.8490677459629916,0.1269574925463919
ENSG00000171608,PIK3CD,0.1449960029275035,-1.1457731482285276,0.000028630303794319723,0.26588343288169664,0.7095697226246616,1,0.33017730805472606,1.1524598894129268,0.00007004672724601491
ENSG00000171603,CLSTN1,0.2280089817027918,-1.4966803100876562,0.0000000000004588493395615036,0.35451124384226224,0.2927717654813806,1,0.7009027065723131,1.5899805246458607,0.0000000000001243000191611959
ENSG00000178585,CTNNBIP1,0.22690214198578795,-0.7043640906408917,0.005251219743172664,0.26588343288169664,0.17905500592588197,1,0.38810315157309905,0.7733002383450271,0.00400257517239183
ENSG00000162441,LZIC,0.3530818697242261,-0.41685982635705465,0.07408815124271273,0.23634082922817481,-0.5561479795410642,1,0.5155400073135196,0.5683313383957389,0.017088026076314624
ENSG00000173614,NMNAT1,0.07858561990727289,-0.7090405778503648,0.10545461528683847,0.11817041461408741,0.7172232951680968,1,0.12743685574042057,0.7096646892975755,0.13336885002545804
ENSG00000162444,RBP7,0.03763255037813068,-0.9947950601842419,0.08533347862097804,0.14771301826760927,2.042993456349854,0.6282253837725021,0.05792584351837299,0.5715337704340828,0.44288507532822596
ENSG00000130939,UBE4B,0.3586160683092453,-0.4940276868795148,0.02719426830507855,0.3840538474957841,0.05679925587488399,1,0.5271251760171942,0.5567127664589767,0.016790098741112144
ENSG00000054523,KIF1B,0.5888387294460448,-0.31401386781361856,0.11564093203606705,0.5908520730704371,-0.03283795660979216,1,0.7588285500906862,0.3672886958078945,0.08010985035294922
ENSG00000142657,PGD,0.7271936940715252,-1.119686308012051,0.00000000037409512757503416,1.6248432009437017,0.8961520680205823,0.4519710487684753,1.5755829436997453,1.0490291211601124,0.000000039633652493829087
ENSG00000175279,CENPS,0.06530354330322677,-0.6095049042994507,0.24666664170033353,0.11817041461408741,1.0238846334021487,1,0.09268134962939678,0.5214930879344877,0.3914098750359072
ENSG00000241563,CORT,0.007747878019026906,0.8759219228707913,0.4683007729043392,0,1.9498840519583718,1,0,-0.5659697533158514,0.7175304769135841
ENSG00000160049,DFFA,0.3121288001950839,-0.5492754426282744,0.018389693163682667,0.26588343288169664,-0.25174980921127843,1,0.4923696699061704,0.6704704425062287,0.005214405859082281
ENSG00000142655,PEX14,0.1704533164185919,0.7597289053662681,0.04659893171250066,0.26588343288169664,0.8967727154988099,0.9506934214545723,0.06371842787021029,-1.3385592572127796,0.002499258337778854
ENSG00000130940,CASZ1,0.0763719404732652,-0.5797575609053984,0.23952963262989743,0.059085207307043704,0.02705191248083194,1,0.12164427138858327,0.7235368638791329,0.1225650012060003
ENSG00000175262,C1orf127,0.0011068397170038435,-2.1240780771292087,0.4408401614248156,0,3.3649215512372166,1,0.005792584351837299,2.4340302466841486,0.38760751085400025
ENSG00000009724,MASP2,3.0404887026095584,1.6707315916092815,0.00000000000000000000000007812893938931591,1.8611840301718767,-0.5429705682163752,0.9382358808234512,0.7762063031461981,-1.946021894645364,0.0000000000000000000000000012763310530135167
ENSG00000116649,SRM,0.27781676896796476,-0.4687262485166548,0.06467345110869033,0.47268165845634963,0.7381388748214326,0.9071336289210254,0.36493281416574985,0.36794105622637563,0.19433852621378192
ENSG00000171824,EXOSC10,0.2102995462307303,-0.8685773439808226,0.00047790469699954204,0.35451124384226224,0.6390965146762104,1,0.38810315157309905,0.8561571707493112,0.0014513884817842185
ENSG00000198793,MTOR,0.36525710661126837,-0.020177211016892294,1,0.4431390548028278,0.3351742078431641,1,0.35334764546207525,-0.046401670565701325,0.9567389927917629
ENSG00000120942,UBIAD1,0.21694058453275336,-0.17445159964432833,0.6112990027164867,0.20679822557465297,0.04299345634985352,1,0.24908112712900385,0.22103652334995005,0.533679065301453
ENSG00000204624,DISP3,0.0011068397170038435,-1.1240780771292087,1,0,3.9498840519583727,1,0,1.4340302466841486,1
ENSG00000116661,FBXO2,0.17598751500361112,0.6128875170369974,0.11053218048596608,0.059085207307043704,-0.9649993344036774,1,0.12164427138858327,-0.4463881375631793,0.2661720616074948
ENSG00000132879,FBXO44,0.3121288001950839,-0.301347929184689,0.24107699665411178,0.20679822557465297,-0.521791162433672,1,0.4170660733322855,0.4439457155492308,0.08866908194337166
ENSG00000116663,FBXO6,0.08744033764330364,0.11038717650781438,0.8931808144837731,0.059085207307043704,-0.01974229899810931,1,0.08109618092572218,-0.01663116232541695,1
ENSG00000116670,MAD2L2,0.14278232349349582,-0.31116362972970446,0.4103474000173037,0.14771301826760927,0.20392967456491107,1,0.17957011490695626,0.3572146496333177,0.37187647833814624
ENSG00000177674,AGTRAP,0.07858561990727289,-1.2760811705742587,0.0013702788669124608,0.14771301826760927,0.8069260981163291,1,0.19694786796246816,1.2965267229342134,0.001817695546877836
ENSG00000177000,MTHFR,0.05644882556719603,-0.2309932810457207,0.8509591558419546,0.029542603653521852,-0.05011594804162822,1,0.06951101222204759,0.40654951026204067,0.6120512188128663
ENSG00000011021,CLCN6,0.13392760575746507,-0.8937804577074151,0.0037035833616930877,0.26588343288169664,0.9142601422276506,0.9433434226471101,0.24328854277716655,0.8268719998487959,0.013621715641462515
ENSG00000083444,PLOD1,0.3707913051962876,-0.36111727443005814,0.12553950599485011,0.5908520730704371,0.6487145172378074,0.9071336289210254,0.4518215794433093,0.26207756389485337,0.3295462492923515
ENSG00000116688,MFN2,0.69398850256141,0.3125616766348459,0.14969222040407032,0.4431390548028278,-0.557910588240324,1,0.5792584351837299,-0.23643319789200445,0.32980575829939934
ENSG00000116691,MIIP,0.22247478311777258,-0.5102607137358679,0.06348717864438777,0.20679822557465297,-0.07248376107008214,1,0.33596989240656333,0.6093141639651067,0.03088961557724926
ENSG00000120949,TNFRSF8,0.004427358868015374,-2.802149982241847,0.004016829160779162,0.029542603653521852,2.4904524333210754,1,0.03475550611102379,2.6564226680205962,0.008951634495509304
ENSG00000028137,TNFRSF1B,0.28556464698699163,-0.583003220409053,0.014955327121433019,0.5613094694169152,0.9142601422276506,0.6907046813273037,0.39968832027677365,0.44437219090560687,0.09149845808789088
ENSG00000048707,VPS13D,0.1948037901926765,-0.21106137872384867,0.5397810947992201,0.23634082922817481,0.37161620381122407,1,0.22011820536981735,0.18805100503008454,0.6652370060525795
ENSG00000162496,DHRS3,2.340966001463129,0.34561700694906816,0.230546385480562,2.5111213105493575,0.14013461476038525,1,1.7146049681438404,-0.45559406240664346,0.13412078963959134
ENSG00000157330,C1orf158,0,-3.1240780771292087,0.2707108193253646,0.029542603653521852,5.949884051958373,0.65762742186626,0,1.4340302466841486,1
ENSG00000179172,HNRNPCL1,0.015495756038053811,-1.5391155764080526,0.05587879067052877,0,0.3649215512372157,1,0.05213325916653569,1.8490677459629916,0.014509618272994308
ENSG00000243073,PRAMEF4,0,-6.4460061720165704,0.000000000000589762381696521,0.059085207307043704,2.3649215512372157,0.9071336289210254,0.09847393398123408,5.018992747405305,0.00000000007104871488614844
ENSG00000237700,PRAMEF33,0.006641038302023062,0.683276844928395,0.7087805136731364,0,2.142529129900768,1,0,-0.37332467537345604,0.7122494085350518
ENSG00000204478,PRAMEF20,0,-3.1240780771292087,0.2707108193253646,0,3.9498840519583727,1,0.005792584351837299,3.4340302466841486,0.23354070646146288
ENSG00000162494,LRRC38,0.0011068397170038435,-2.1240780771292087,0.4408401614248156,0,3.3649215512372166,1,0.005792584351837299,2.4340302466841486,0.38760751085400025
ENSG00000162493,PDPN,0.042059909246146054,-1.8830699776254143,0.000003522827876018163,0.08862781096056556,0.8624212107080327,1,0.16798494620328167,1.9486034195139061,0.0000035219746009422523
ENSG00000116731,PRDM2,0.25789365406189557,-0.8975695473205292,0.00007337321680810966,0.3840538474957841,0.435310879128614,1,0.4981622542580077,0.9286065109481987,0.00010156027784659984
ENSG00000189337,KAZN,0.08079929934128058,-0.43818666755727165,0.35343311592090004,0.14771301826760927,1.027051912480832,1,0.09847393398123408,0.30017449994935763,0.6091485393859609
ENSG00000171729,TMEM51,0.042059909246146054,-2.264940612969059,0.014174298958299998,0.11817041461408741,1.005025606150833,1,0.22011820536981735,2.293167710844299,0.01619223673774205
ENSG00000142621,FHAD1,0.005534198585019218,-2.8610436712954153,0.002784017962348434,0.059085207307043704,2.834406834538436,0.8568278879647698,0.04054809046286109,2.4340302466841486,0.016141920762892514
ENSG00000142634,EFHD2,0.5467788201998988,-1.2708254451227636,0.000000015511116559991626,1.0339911278732647,0.6021396652668728,0.948080021290776,1.3786350757372772,1.285048505214335,0.00000006006240583938651
ENSG00000162438,CTRC,0.0011068397170038435,-3.1240780771292087,0.04654811026655138,0,2.62795595707101,1,0.017377753055511896,3.4340302466841486,0.02979604895350541
ENSG00000132906,CASP9,0.1295002468894497,0.11470878245790805,0.8557666519212607,0.08862781096056556,-0.16905702076513496,1,0.12164427138858327,-0.02540137195314962,1
ENSG00000116138,DNAJC16,0.11843184971941127,-0.3233868853526154,0.45293153086868265,0.11817041461408741,0.2057229563879619,1,0.15060719314776977,0.38156282679001263,0.41765622640473304
ENSG00000116771,AGMAT,0.8102066728468136,1.108189092142355,0.00000014228765275551481,0.47268165845634963,-0.5956483039342463,1,0.35334764546207525,-1.1605953513877276,0.000000567003055324837
ENSG00000197312,DDI2,0.5467788201998988,0.40094188313566514,0.10090628954451085,0.6499372803774808,0.34932469618619755,1,0.36493281416574985,-0.5799902236307866,0.026729072051715375
ENSG00000116786,PLEKHM2,0.4360948484995144,-0.9077601702024456,0.0000012329600239829549,0.6499372803774808,0.3912969666615135,1,0.851509899720083,0.9395800388684341,0.0000024158212875908792
